ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
5,62,5,8,0,0,1,,3,S,0,S,13,0.002717,0.758826,0.002062
5,63,1,3,0,0,1,,2,S,0,S,13,0,0.791208,0
5,64,4,6,0,0,1,,2,S,0,S,14,0,0.771562,0
5,65,2,3,0,0,1,,1,S,0,S,15,0.00945,0.758081,0.007164
5,66,8,2,0,0,1,,6,S,0,S,11,0.770256,0,0
5,67,6,8,0,0,1,,2,S,0,S,15,0.009401,0.756928,0.007116
5,68,9,8,0,0,1,,1,S,0,S,18,0.764309,0.009599,0.007336
5,69,5,3,0,0,1,,2,S,0,S,15,0.792252,0,0
5,70,9,7,0,0,1,,2,S,0,S,16,0.780466,0,0
5,71,7,5,0,0,1,,2,S,0,S,15,0.781421,0,0
5,72,2,6,0,0,1,,4,S,0,S,12,0,0.778057,0
6,1,6,1,0,0,1,,5,S,0,S,11,0.790149,0,0
6,2,3,1,0,0,1,,2,S,0,S,12,0.761656,0,0
6,3,4,5,0,0,1,,1,S,0,S,16,0,0.79423,0
6,4,4,8,0,0,1,,4,S,0,S,13,0,0.79799,0
6,5,4,9,0,0,1,,5,S,0,S,12,0,0.771406,0
6,6,9,8,0,0,1,,1,S,0,S,20,0.764048,0.01549,0.011835
6,7,5,7,0,0,1,,2,S,0,S,14,0.011773,0.756043,0.008901
6,8,1,4,0,0,1,,3,S,0,S,12,0,0.77484,0
6,9,2,4,0,0,1,,2,S,0,S,14,0,0.797874,0
6,10,3,5,0,0,1,,2,S,0,S,14,0,0.7778,0
6,11,8,3,0,0,1,,5,S,0,S,12,0.763132,0,0
6,12,2,3,0,0,1,,1,S,0,S,15,0.000315,0.769035,0.000242
6,13,6,5,0,0,1,,1,S,0,S,17,0.756197,0.016761,0.012675
6,14,6,7,0,0,1,,1,S,0,S,17,0.016676,0.758812,0.012654
6,15,1,3,0,0,1,,2,S,0,S,13,0,0.787653,0
6,16,7,1,0,0,1,,6,S,0,S,11,0.806418,0,0
6,17,9,4,0,0,1,,5,S,0,S,12,0.751583,0.003217,0.002418
6,18,3,9,0,0,1,,6,S,0,S,12,0,0.798417,0
6,19,7,3,0,0,1,,4,S,0,S,12,0.752513,0.001179,0.000887
